"id","target"
6695,"politician"
6696,"politician"
6697,"politician"
6698,"politician"
6699,"politician"
6700,"celebrity"
6701,"politician"
6702,"celebrity"
6703,"politician"
6704,"celebrity"
6705,"celebrity"
6706,"politician"
6707,"internetplatform"
6708,"politician"
6709,"politician"
6710,"internetplatform"
6711,"politician"
6712,"celebrity"
6713,"internetplatform"
6714,"politician"
6715,"internetplatform"
6716,"celebrity"
6717,"politician"
6718,"internetplatform"
6719,"politician"
6720,"celebrity"
6721,"politician"
6722,"politician"
6723,"celebrity"
6724,"politician"
6725,"biz&tech"
6726,"politician"
6727,"biz&tech"
6728,"politician"
6729,"internetplatform"
6730,"politician"
6731,"celebrity"
6732,"celebrity"
6733,"internetplatform"
6734,"politician"
6735,"celebrity"
6736,"biz&tech"
6737,"celebrity"
6738,"internetplatform"
6739,"celebrity"
6740,"celebrity"
6741,"celebrity"
6742,"celebrity"
6743,"celebrity"
6744,"celebrity"
6745,"politician"
6746,"internetplatform"
6747,"internetplatform"
6748,"politician"
6749,"celebrity"
6750,"politician"
6751,"politician"
6752,"celebrity"
6753,"celebrity"
6754,"politician"
6755,"celebrity"
6756,"internetplatform"
6757,"celebrity"
6758,"internetplatform"
6759,"celebrity"
6760,"internetplatform"
6761,"celebrity"
6762,"politician"
6763,"politician"
6764,"celebrity"
6765,"politician"
6766,"politician"
6767,"internetplatform"
6768,"internetplatform"
6769,"politician"
6770,"internetplatform"
6771,"politician"
6772,"politician"
6773,"politician"
6774,"politician"
6775,"celebrity"
6776,"celebrity"
6777,"internetplatform"
6778,"celebrity"
6779,"celebrity"
6780,"politician"
6781,"politician"
6782,"celebrity"
6783,"politician"
6784,"politician"
6785,"biz&tech"
6786,"internetplatform"
6787,"celebrity"
6788,"celebrity"
6789,"biz&tech"
6790,"celebrity"
6791,"politician"
6792,"biz&tech"
6793,"internetplatform"
6794,"celebrity"
6795,"celebrity"
6796,"celebrity"
6797,"politician"
6798,"internetplatform"
6799,"internetplatform"
6800,"celebrity"
6801,"celebrity"
6802,"biz&tech"
6803,"politician"
6804,"politician"
6805,"internetplatform"
6806,"politician"
6807,"politician"
6808,"internetplatform"
6809,"politician"
6810,"celebrity"
6811,"celebrity"
6812,"politician"
6813,"politician"
6814,"politician"
6815,"celebrity"
6816,"politician"
6817,"celebrity"
6818,"politician"
6819,"politician"
6820,"internetplatform"
6821,"politician"
6822,"biz&tech"
6823,"celebrity"
6824,"celebrity"
6825,"celebrity"
6826,"internetplatform"
6827,"celebrity"
6828,"celebrity"
6829,"politician"
6830,"celebrity"
6831,"politician"
6832,"internetplatform"
6833,"internetplatform"
6834,"internetplatform"
6835,"celebrity"
6836,"internetplatform"
6837,"politician"
6838,"politician"
6839,"celebrity"
6840,"celebrity"
6841,"celebrity"
6842,"celebrity"
6843,"celebrity"
6844,"internetplatform"
6845,"politician"
6846,"celebrity"
6847,"celebrity"
6848,"celebrity"
6849,"biz&tech"
6850,"biz&tech"
6851,"celebrity"
6852,"celebrity"
6853,"politician"
6854,"celebrity"
6855,"politician"
6856,"politician"
6857,"celebrity"
6858,"celebrity"
6859,"celebrity"
6860,"biz&tech"
6861,"celebrity"
6862,"celebrity"
6863,"internetplatform"
6864,"politician"
6865,"celebrity"
6866,"celebrity"
6867,"politician"
6868,"biz&tech"
6869,"politician"
6870,"politician"
6871,"internetplatform"
6872,"celebrity"
6873,"politician"
6874,"politician"
6875,"celebrity"
6876,"politician"
6877,"internetplatform"
6878,"politician"
6879,"celebrity"
6880,"internetplatform"
6881,"politician"
6882,"internetplatform"
6883,"internetplatform"
6884,"biz&tech"
6885,"celebrity"
6886,"politician"
6887,"politician"
6888,"politician"
6889,"politician"
6890,"celebrity"
6891,"politician"
6892,"internetplatform"
6893,"celebrity"
6894,"biz&tech"
6895,"celebrity"
6896,"internetplatform"
6897,"celebrity"
6898,"biz&tech"
6899,"celebrity"
6900,"biz&tech"
6901,"politician"
6902,"politician"
6903,"biz&tech"
6904,"politician"
6905,"biz&tech"
6906,"biz&tech"
6907,"biz&tech"
6908,"celebrity"
6909,"politician"
6910,"celebrity"
6911,"internetplatform"
6912,"politician"
6913,"internetplatform"
6914,"internetplatform"
6915,"celebrity"
6916,"celebrity"
6917,"celebrity"
6918,"celebrity"
6919,"celebrity"
6920,"politician"
6921,"celebrity"
6922,"internetplatform"
6923,"politician"
6924,"politician"
6925,"politician"
6926,"politician"
6927,"politician"
6928,"politician"
6929,"celebrity"
6930,"celebrity"
6931,"celebrity"
6932,"celebrity"
6933,"celebrity"
6934,"celebrity"
6935,"politician"
6936,"politician"
6937,"celebrity"
6938,"politician"
6939,"politician"
6940,"celebrity"
6941,"celebrity"
6942,"politician"
6943,"celebrity"
6944,"politician"
6945,"celebrity"
6946,"biz&tech"
6947,"celebrity"
6948,"politician"
6949,"politician"
6950,"celebrity"
6951,"politician"
6952,"celebrity"
6953,"biz&tech"
6954,"politician"
6955,"internetplatform"
6956,"celebrity"
6957,"politician"
6958,"politician"
6959,"celebrity"
6960,"internetplatform"
6961,"celebrity"
6962,"internetplatform"
6963,"politician"
6964,"politician"
6965,"biz&tech"
6966,"internetplatform"
6967,"celebrity"
6968,"internetplatform"
6969,"celebrity"
6970,"politician"
6971,"biz&tech"
6972,"internetplatform"
6973,"celebrity"
6974,"internetplatform"
6975,"politician"
6976,"celebrity"
6977,"celebrity"
6978,"celebrity"
6979,"politician"
6980,"celebrity"
6981,"internetplatform"
6982,"politician"
6983,"politician"
6984,"celebrity"
6985,"celebrity"
6986,"politician"
6987,"politician"
6988,"biz&tech"
6989,"celebrity"
6990,"politician"
6991,"celebrity"
6992,"internetplatform"
6993,"politician"
6994,"celebrity"
6995,"internetplatform"
6996,"politician"
6997,"biz&tech"
6998,"politician"
6999,"internetplatform"
7000,"celebrity"
7001,"celebrity"
7002,"celebrity"
7003,"politician"
7004,"celebrity"
7005,"politician"
7006,"politician"
7007,"biz&tech"
7008,"politician"
7009,"internetplatform"
7010,"celebrity"
7011,"internetplatform"
7012,"celebrity"
7013,"celebrity"
7014,"celebrity"
7015,"politician"
7016,"politician"
7017,"celebrity"
7018,"celebrity"
7019,"biz&tech"
7020,"celebrity"
7021,"internetplatform"
7022,"politician"
7023,"politician"
7024,"politician"
7025,"politician"
7026,"celebrity"
7027,"celebrity"
7028,"celebrity"
7029,"internetplatform"
7030,"biz&tech"
7031,"celebrity"
7032,"celebrity"
7033,"politician"
7034,"celebrity"
7035,"politician"
7036,"celebrity"
7037,"celebrity"
7038,"politician"
7039,"internetplatform"
7040,"politician"
7041,"biz&tech"
7042,"celebrity"
7043,"internetplatform"
7044,"internetplatform"
7045,"politician"
7046,"internetplatform"
7047,"internetplatform"
7048,"internetplatform"
7049,"politician"
7050,"celebrity"
7051,"politician"
7052,"politician"
7053,"politician"
7054,"politician"
7055,"biz&tech"
7056,"celebrity"
7057,"politician"
7058,"celebrity"
7059,"celebrity"
7060,"celebrity"
7061,"politician"
7062,"internetplatform"
7063,"politician"
7064,"politician"
7065,"internetplatform"
7066,"politician"
7067,"celebrity"
7068,"internetplatform"
7069,"internetplatform"
7070,"biz&tech"
7071,"politician"
7072,"politician"
7073,"politician"
7074,"politician"
7075,"celebrity"
7076,"internetplatform"
7077,"biz&tech"
7078,"politician"
7079,"politician"
7080,"politician"
7081,"celebrity"
7082,"politician"
7083,"politician"
7084,"celebrity"
7085,"politician"
7086,"celebrity"
7087,"internetplatform"
7088,"politician"
7089,"politician"
7090,"celebrity"
7091,"politician"
7092,"politician"
7093,"celebrity"
7094,"biz&tech"
7095,"politician"
7096,"politician"
7097,"celebrity"
7098,"internetplatform"
7099,"politician"
7100,"internetplatform"
7101,"celebrity"
7102,"politician"
7103,"celebrity"
7104,"politician"
7105,"celebrity"
7106,"internetplatform"
7107,"biz&tech"
7108,"politician"
7109,"internetplatform"
7110,"celebrity"
7111,"politician"
7112,"politician"
7113,"celebrity"
7114,"celebrity"
7115,"celebrity"
7116,"celebrity"
7117,"politician"
7118,"politician"
7119,"celebrity"
7120,"internetplatform"
7121,"internetplatform"
7122,"politician"
7123,"politician"
7124,"celebrity"
7125,"politician"
7126,"celebrity"
7127,"politician"
7128,"celebrity"
7129,"internetplatform"
7130,"celebrity"
7131,"celebrity"
7132,"celebrity"
7133,"politician"
7134,"biz&tech"
7135,"celebrity"
7136,"politician"
7137,"internetplatform"
7138,"politician"
7139,"celebrity"
7140,"politician"
7141,"politician"
7142,"internetplatform"
7143,"celebrity"
7144,"politician"
7145,"celebrity"
7146,"politician"
7147,"internetplatform"
7148,"celebrity"
7149,"internetplatform"
7150,"internetplatform"
7151,"politician"
7152,"celebrity"
7153,"celebrity"
7154,"internetplatform"
7155,"politician"
7156,"celebrity"
7157,"celebrity"
7158,"celebrity"
7159,"celebrity"
7160,"internetplatform"
7161,"politician"
7162,"politician"
7163,"celebrity"
7164,"celebrity"
7165,"celebrity"
7166,"celebrity"
7167,"celebrity"
7168,"celebrity"
7169,"celebrity"
7170,"celebrity"
7171,"celebrity"
7172,"politician"
7173,"internetplatform"
7174,"celebrity"
7175,"celebrity"
7176,"celebrity"
7177,"internetplatform"
7178,"celebrity"
7179,"biz&tech"
7180,"celebrity"
7181,"politician"
7182,"celebrity"
7183,"politician"
7184,"internetplatform"
7185,"politician"
7186,"politician"
7187,"politician"
7188,"internetplatform"
7189,"politician"
7190,"politician"
7191,"celebrity"
7192,"politician"
7193,"celebrity"
7194,"celebrity"
7195,"politician"
7196,"politician"
7197,"biz&tech"
7198,"biz&tech"
7199,"celebrity"
7200,"politician"
7201,"celebrity"
7202,"politician"
7203,"politician"
7204,"internetplatform"
7205,"politician"
7206,"politician"
7207,"celebrity"
7208,"celebrity"
7209,"politician"
7210,"politician"
7211,"celebrity"
7212,"politician"
7213,"politician"
7214,"celebrity"
7215,"politician"
7216,"politician"
7217,"internetplatform"
7218,"celebrity"
7219,"internetplatform"
7220,"internetplatform"
7221,"politician"
7222,"celebrity"
7223,"politician"
7224,"biz&tech"
7225,"politician"
7226,"celebrity"
7227,"celebrity"
7228,"politician"
7229,"politician"
7230,"politician"
7231,"celebrity"
7232,"celebrity"
7233,"celebrity"
7234,"politician"
7235,"politician"
7236,"celebrity"
7237,"celebrity"
7238,"politician"
7239,"celebrity"
7240,"politician"
7241,"politician"
7242,"celebrity"
7243,"internetplatform"
7244,"celebrity"
7245,"biz&tech"
7246,"biz&tech"
7247,"internetplatform"
7248,"politician"
7249,"politician"
7250,"internetplatform"
7251,"celebrity"
7252,"celebrity"
7253,"celebrity"
7254,"celebrity"
7255,"politician"
7256,"politician"
7257,"celebrity"
7258,"politician"
7259,"celebrity"
7260,"celebrity"
7261,"celebrity"
7262,"politician"
7263,"politician"
7264,"politician"
7265,"politician"
7266,"politician"
7267,"politician"
7268,"celebrity"
7269,"celebrity"
7270,"politician"
7271,"internetplatform"
7272,"politician"
7273,"politician"
7274,"celebrity"
7275,"celebrity"
7276,"politician"
7277,"politician"
7278,"politician"
7279,"internetplatform"
7280,"politician"
7281,"internetplatform"
7282,"internetplatform"
7283,"internetplatform"
7284,"politician"
7285,"biz&tech"
7286,"politician"
7287,"biz&tech"
7288,"celebrity"
7289,"celebrity"
7290,"celebrity"
7291,"internetplatform"
7292,"politician"
7293,"politician"
7294,"internetplatform"
7295,"celebrity"
7296,"celebrity"
7297,"celebrity"
7298,"politician"
7299,"celebrity"
7300,"politician"
7301,"internetplatform"
7302,"celebrity"
7303,"politician"
7304,"politician"
7305,"celebrity"
7306,"biz&tech"
7307,"celebrity"
7308,"internetplatform"
7309,"celebrity"
7310,"celebrity"
7311,"celebrity"
7312,"biz&tech"
7313,"politician"
7314,"politician"
7315,"celebrity"
7316,"internetplatform"
7317,"celebrity"
7318,"politician"
7319,"celebrity"
7320,"politician"
7321,"biz&tech"
7322,"celebrity"
7323,"biz&tech"
7324,"celebrity"
7325,"celebrity"
7326,"politician"
7327,"politician"
7328,"politician"
7329,"internetplatform"
7330,"internetplatform"
7331,"politician"
7332,"internetplatform"
7333,"politician"
7334,"internetplatform"
7335,"celebrity"
7336,"politician"
7337,"celebrity"
7338,"celebrity"
7339,"celebrity"
7340,"politician"
7341,"internetplatform"
7342,"politician"
7343,"politician"
7344,"internetplatform"
7345,"celebrity"
7346,"celebrity"
7347,"celebrity"
7348,"politician"
7349,"celebrity"
7350,"celebrity"
7351,"celebrity"
7352,"internetplatform"
7353,"celebrity"
7354,"celebrity"
7355,"politician"
7356,"politician"
7357,"celebrity"
7358,"celebrity"
7359,"politician"
7360,"celebrity"
7361,"celebrity"
7362,"biz&tech"
7363,"celebrity"
7364,"politician"
7365,"celebrity"
7366,"celebrity"
7367,"politician"
7368,"politician"
7369,"internetplatform"
7370,"politician"
7371,"politician"
7372,"celebrity"
7373,"politician"
7374,"celebrity"
7375,"politician"
7376,"politician"
7377,"internetplatform"
7378,"internetplatform"
7379,"politician"
7380,"politician"
7381,"politician"
7382,"internetplatform"
7383,"celebrity"
7384,"internetplatform"
7385,"celebrity"
7386,"celebrity"
7387,"celebrity"
7388,"politician"
7389,"celebrity"
7390,"celebrity"
7391,"internetplatform"
7392,"politician"
7393,"politician"
7394,"internetplatform"
7395,"celebrity"
7396,"celebrity"
7397,"celebrity"
7398,"celebrity"
7399,"celebrity"
7400,"biz&tech"
7401,"politician"
7402,"celebrity"
7403,"internetplatform"
7404,"internetplatform"
7405,"biz&tech"
7406,"politician"
7407,"celebrity"
7408,"internetplatform"
7409,"biz&tech"
7410,"politician"
7411,"internetplatform"
7412,"celebrity"
7413,"celebrity"
7414,"internetplatform"
7415,"internetplatform"
7416,"celebrity"
7417,"celebrity"
7418,"politician"
7419,"celebrity"
7420,"biz&tech"
7421,"celebrity"
7422,"politician"
7423,"internetplatform"
7424,"celebrity"
7425,"politician"
7426,"politician"
7427,"celebrity"
7428,"internetplatform"
7429,"biz&tech"
7430,"celebrity"
7431,"celebrity"
7432,"celebrity"
7433,"celebrity"
7434,"politician"
7435,"celebrity"
7436,"internetplatform"
7437,"politician"
7438,"celebrity"
7439,"politician"
7440,"politician"
7441,"politician"
7442,"politician"
7443,"politician"
7444,"celebrity"
7445,"internetplatform"
7446,"politician"
7447,"celebrity"
7448,"politician"
7449,"celebrity"
7450,"celebrity"
7451,"politician"
7452,"celebrity"
7453,"politician"
7454,"internetplatform"
7455,"celebrity"
7456,"politician"
7457,"politician"
7458,"politician"
7459,"politician"
7460,"internetplatform"
7461,"biz&tech"
7462,"politician"
7463,"politician"
7464,"biz&tech"
7465,"biz&tech"
7466,"politician"
7467,"internetplatform"
7468,"internetplatform"
7469,"politician"
7470,"politician"
7471,"internetplatform"
7472,"politician"
7473,"internetplatform"
7474,"politician"
7475,"celebrity"
7476,"internetplatform"
7477,"celebrity"
7478,"celebrity"
7479,"politician"
7480,"internetplatform"
7481,"politician"
7482,"politician"
7483,"celebrity"
7484,"politician"
7485,"celebrity"
7486,"internetplatform"
7487,"politician"
7488,"celebrity"
7489,"politician"
7490,"celebrity"
7491,"politician"
7492,"celebrity"
7493,"politician"
7494,"politician"
7495,"celebrity"
7496,"politician"
7497,"celebrity"
7498,"biz&tech"
7499,"celebrity"
7500,"politician"
7501,"celebrity"
7502,"politician"
7503,"celebrity"
7504,"politician"
7505,"politician"
7506,"celebrity"
7507,"politician"
7508,"politician"
7509,"celebrity"
7510,"politician"
7511,"celebrity"
7512,"celebrity"
7513,"politician"
7514,"celebrity"
7515,"biz&tech"
7516,"biz&tech"
7517,"celebrity"
7518,"biz&tech"
7519,"internetplatform"
7520,"politician"
7521,"politician"
7522,"politician"
7523,"celebrity"
7524,"politician"
7525,"celebrity"
7526,"politician"
7527,"politician"
7528,"politician"
7529,"politician"
7530,"internetplatform"
7531,"celebrity"
7532,"celebrity"
7533,"celebrity"
7534,"celebrity"
7535,"politician"
7536,"biz&tech"
7537,"celebrity"
7538,"politician"
7539,"biz&tech"
7540,"biz&tech"
7541,"celebrity"
7542,"biz&tech"
7543,"celebrity"
7544,"internetplatform"
7545,"politician"
7546,"celebrity"
7547,"internetplatform"
7548,"politician"
7549,"celebrity"
7550,"internetplatform"
7551,"politician"
7552,"politician"
7553,"celebrity"
7554,"internetplatform"
7555,"politician"
7556,"internetplatform"
7557,"celebrity"
7558,"celebrity"
7559,"internetplatform"
7560,"internetplatform"
7561,"biz&tech"
7562,"celebrity"
7563,"politician"
7564,"celebrity"
7565,"politician"
7566,"politician"
7567,"politician"
7568,"celebrity"
7569,"politician"
7570,"politician"
7571,"politician"
7572,"celebrity"
7573,"biz&tech"
7574,"politician"
7575,"celebrity"
7576,"politician"
7577,"celebrity"
7578,"celebrity"
7579,"celebrity"
7580,"celebrity"
7581,"internetplatform"
7582,"biz&tech"
7583,"internetplatform"
7584,"biz&tech"
7585,"internetplatform"
7586,"internetplatform"
7587,"celebrity"
7588,"politician"
7589,"internetplatform"
7590,"politician"
7591,"politician"
7592,"celebrity"
7593,"celebrity"
7594,"celebrity"
7595,"internetplatform"
7596,"politician"
7597,"politician"
7598,"internetplatform"
7599,"politician"
7600,"celebrity"
7601,"politician"
7602,"politician"
7603,"celebrity"
7604,"biz&tech"
7605,"politician"
7606,"internetplatform"
7607,"celebrity"
7608,"celebrity"
7609,"celebrity"
7610,"celebrity"
7611,"politician"
7612,"celebrity"
7613,"internetplatform"
7614,"politician"
7615,"celebrity"
7616,"internetplatform"
7617,"internetplatform"
7618,"politician"
7619,"celebrity"
7620,"politician"
7621,"politician"
7622,"politician"
7623,"politician"
7624,"celebrity"
7625,"politician"
7626,"celebrity"
7627,"celebrity"
7628,"celebrity"
7629,"celebrity"
7630,"internetplatform"
7631,"biz&tech"
7632,"celebrity"
7633,"politician"
7634,"internetplatform"
7635,"biz&tech"
7636,"internetplatform"
7637,"internetplatform"
7638,"internetplatform"
7639,"politician"
7640,"politician"
7641,"celebrity"
7642,"celebrity"
7643,"politician"
7644,"politician"
7645,"celebrity"
7646,"celebrity"
7647,"politician"
7648,"politician"
7649,"politician"
7650,"internetplatform"
7651,"internetplatform"
7652,"politician"
7653,"internetplatform"
7654,"internetplatform"
7655,"biz&tech"
7656,"celebrity"
7657,"celebrity"
7658,"politician"
7659,"celebrity"
7660,"celebrity"
7661,"politician"
7662,"biz&tech"
7663,"politician"
7664,"celebrity"
7665,"politician"
7666,"internetplatform"
7667,"politician"
7668,"politician"
7669,"internetplatform"
7670,"celebrity"
7671,"celebrity"
7672,"celebrity"
7673,"politician"
7674,"celebrity"
7675,"celebrity"
7676,"internetplatform"
7677,"biz&tech"
7678,"biz&tech"
7679,"celebrity"
7680,"internetplatform"
7681,"internetplatform"
7682,"politician"
7683,"celebrity"
7684,"politician"
7685,"celebrity"
7686,"celebrity"
7687,"internetplatform"
7688,"biz&tech"
7689,"celebrity"
7690,"internetplatform"
7691,"internetplatform"
7692,"celebrity"
7693,"internetplatform"
7694,"politician"
7695,"celebrity"
7696,"celebrity"
7697,"internetplatform"
7698,"internetplatform"
7699,"celebrity"
7700,"politician"
7701,"celebrity"
7702,"politician"
7703,"internetplatform"
7704,"internetplatform"
7705,"internetplatform"
7706,"celebrity"
7707,"internetplatform"
7708,"politician"
7709,"politician"
7710,"politician"
7711,"politician"
7712,"celebrity"
7713,"politician"
7714,"celebrity"
7715,"celebrity"
7716,"celebrity"
7717,"politician"
7718,"biz&tech"
7719,"politician"
7720,"politician"
7721,"internetplatform"
7722,"politician"
7723,"celebrity"
7724,"politician"
7725,"politician"
7726,"politician"
7727,"politician"
7728,"celebrity"
7729,"biz&tech"
7730,"biz&tech"
7731,"celebrity"
7732,"celebrity"
7733,"celebrity"
7734,"biz&tech"
7735,"politician"
7736,"politician"
7737,"celebrity"
7738,"politician"
7739,"celebrity"
7740,"celebrity"
7741,"politician"
7742,"biz&tech"
7743,"politician"
7744,"celebrity"
7745,"politician"
7746,"celebrity"
7747,"internetplatform"
7748,"celebrity"
7749,"politician"
7750,"internetplatform"
7751,"internetplatform"
7752,"politician"
7753,"internetplatform"
7754,"biz&tech"
7755,"celebrity"
7756,"internetplatform"
7757,"celebrity"
7758,"biz&tech"
7759,"politician"
7760,"internetplatform"
7761,"celebrity"
7762,"internetplatform"
7763,"celebrity"
7764,"celebrity"
7765,"celebrity"
7766,"politician"
7767,"politician"
7768,"biz&tech"
7769,"politician"
7770,"politician"
7771,"biz&tech"
7772,"celebrity"
7773,"internetplatform"
7774,"politician"
7775,"politician"
7776,"biz&tech"
7777,"politician"
7778,"celebrity"
7779,"politician"
7780,"politician"
7781,"politician"
7782,"politician"
7783,"internetplatform"
7784,"celebrity"
7785,"biz&tech"
7786,"politician"
7787,"celebrity"
7788,"celebrity"
7789,"politician"
7790,"biz&tech"
7791,"celebrity"
7792,"biz&tech"
7793,"celebrity"
7794,"celebrity"
7795,"politician"
7796,"politician"
7797,"celebrity"
7798,"politician"
7799,"biz&tech"
7800,"celebrity"
7801,"internetplatform"
7802,"politician"
7803,"celebrity"
7804,"biz&tech"
7805,"celebrity"
7806,"politician"
7807,"politician"
7808,"politician"
7809,"celebrity"
7810,"politician"
7811,"celebrity"
7812,"celebrity"
7813,"internetplatform"
7814,"politician"
7815,"internetplatform"
7816,"internetplatform"
7817,"celebrity"
7818,"internetplatform"
7819,"celebrity"
7820,"biz&tech"
7821,"politician"
7822,"politician"
7823,"celebrity"
7824,"politician"
7825,"politician"
7826,"celebrity"
7827,"celebrity"
7828,"celebrity"
7829,"politician"
7830,"celebrity"
7831,"celebrity"
7832,"celebrity"
7833,"biz&tech"
7834,"internetplatform"
7835,"celebrity"
7836,"politician"
7837,"politician"
7838,"celebrity"
7839,"politician"
7840,"politician"
7841,"politician"
7842,"internetplatform"
7843,"politician"
7844,"internetplatform"
7845,"internetplatform"
7846,"politician"
7847,"politician"
7848,"politician"
7849,"politician"
7850,"internetplatform"
7851,"biz&tech"
7852,"biz&tech"
7853,"politician"
7854,"celebrity"
7855,"celebrity"
7856,"politician"
7857,"celebrity"
7858,"internetplatform"
7859,"celebrity"
7860,"politician"
7861,"celebrity"
7862,"politician"
7863,"internetplatform"
7864,"celebrity"
7865,"biz&tech"
7866,"politician"
7867,"biz&tech"
7868,"politician"
7869,"celebrity"
7870,"celebrity"
7871,"celebrity"
7872,"politician"
7873,"celebrity"
7874,"celebrity"
7875,"internetplatform"
7876,"politician"
7877,"celebrity"
7878,"celebrity"
7879,"politician"
7880,"celebrity"
7881,"celebrity"
7882,"celebrity"
7883,"internetplatform"
7884,"celebrity"
7885,"internetplatform"
7886,"internetplatform"
7887,"politician"
7888,"internetplatform"
7889,"celebrity"
7890,"politician"
7891,"celebrity"
7892,"politician"
7893,"biz&tech"
7894,"politician"
7895,"internetplatform"
7896,"internetplatform"
7897,"politician"
7898,"celebrity"
7899,"politician"
7900,"politician"
7901,"politician"
7902,"internetplatform"
7903,"politician"
7904,"celebrity"
7905,"celebrity"
7906,"internetplatform"
7907,"biz&tech"
7908,"politician"
7909,"politician"
7910,"politician"
7911,"biz&tech"
7912,"politician"
7913,"celebrity"
7914,"celebrity"
7915,"internetplatform"
7916,"politician"
7917,"celebrity"
7918,"celebrity"
7919,"politician"
7920,"internetplatform"
7921,"celebrity"
7922,"biz&tech"
7923,"internetplatform"
7924,"politician"
7925,"celebrity"
7926,"celebrity"
7927,"celebrity"
7928,"celebrity"
7929,"politician"
7930,"celebrity"
7931,"celebrity"
7932,"internetplatform"
7933,"celebrity"
7934,"politician"
7935,"internetplatform"
7936,"politician"
7937,"politician"
7938,"politician"
7939,"biz&tech"
7940,"celebrity"
7941,"politician"
7942,"celebrity"
7943,"celebrity"
7944,"politician"
7945,"internetplatform"
7946,"internetplatform"
7947,"biz&tech"
7948,"internetplatform"
7949,"politician"
7950,"politician"
7951,"celebrity"
7952,"celebrity"
7953,"celebrity"
7954,"internetplatform"
7955,"celebrity"
7956,"politician"
7957,"internetplatform"
7958,"celebrity"
7959,"celebrity"
7960,"biz&tech"
7961,"celebrity"
7962,"politician"
7963,"celebrity"
7964,"politician"
7965,"politician"
7966,"politician"
7967,"celebrity"
7968,"internetplatform"
7969,"politician"
7970,"politician"
7971,"politician"
7972,"celebrity"
7973,"celebrity"
7974,"politician"
7975,"biz&tech"
7976,"biz&tech"
7977,"celebrity"
7978,"biz&tech"
7979,"celebrity"
7980,"celebrity"
7981,"celebrity"
7982,"internetplatform"
7983,"biz&tech"
7984,"politician"
7985,"celebrity"
7986,"politician"
7987,"politician"
7988,"politician"
7989,"celebrity"
7990,"politician"
7991,"celebrity"
7992,"politician"
7993,"celebrity"
7994,"celebrity"
7995,"biz&tech"
7996,"celebrity"
7997,"biz&tech"
7998,"politician"
7999,"celebrity"
8000,"celebrity"
8001,"biz&tech"
8002,"celebrity"
8003,"politician"
8004,"politician"
8005,"internetplatform"
8006,"politician"
8007,"politician"
8008,"biz&tech"
8009,"politician"
8010,"celebrity"
8011,"internetplatform"
8012,"politician"
8013,"politician"
8014,"celebrity"
8015,"celebrity"
8016,"celebrity"
8017,"celebrity"
8018,"internetplatform"
8019,"celebrity"
8020,"celebrity"
8021,"celebrity"
8022,"politician"
8023,"celebrity"
8024,"politician"
8025,"politician"
8026,"politician"
8027,"internetplatform"
8028,"internetplatform"
8029,"celebrity"
8030,"politician"
8031,"celebrity"
8032,"celebrity"
8033,"celebrity"
8034,"internetplatform"
8035,"politician"
8036,"internetplatform"
8037,"politician"
8038,"politician"
8039,"internetplatform"
8040,"politician"
8041,"internetplatform"
8042,"politician"
8043,"politician"
8044,"celebrity"
8045,"politician"
8046,"politician"
8047,"politician"
8048,"celebrity"
8049,"internetplatform"
8050,"celebrity"
8051,"internetplatform"
8052,"celebrity"
8053,"politician"
8054,"celebrity"
8055,"politician"
8056,"celebrity"
8057,"celebrity"
8058,"celebrity"
8059,"politician"
8060,"politician"
8061,"politician"
8062,"politician"
8063,"politician"
8064,"politician"
8065,"internetplatform"
8066,"politician"
8067,"politician"
8068,"celebrity"
8069,"internetplatform"
8070,"celebrity"
8071,"celebrity"
8072,"celebrity"
8073,"celebrity"
8074,"internetplatform"
8075,"celebrity"
8076,"internetplatform"
8077,"celebrity"
8078,"celebrity"
8079,"celebrity"
8080,"internetplatform"
8081,"celebrity"
8082,"politician"
8083,"celebrity"
8084,"celebrity"
8085,"internetplatform"
8086,"celebrity"
8087,"celebrity"
8088,"celebrity"
8089,"biz&tech"
8090,"celebrity"
8091,"politician"
8092,"internetplatform"
8093,"politician"
8094,"politician"
8095,"politician"
8096,"celebrity"
8097,"politician"
8098,"biz&tech"
8099,"politician"
8100,"politician"
8101,"internetplatform"
8102,"politician"
8103,"politician"
8104,"politician"
8105,"politician"
8106,"celebrity"
8107,"politician"
8108,"celebrity"
8109,"politician"
8110,"politician"
8111,"celebrity"
8112,"celebrity"
8113,"internetplatform"
8114,"internetplatform"
8115,"politician"
8116,"internetplatform"
8117,"politician"
8118,"politician"
8119,"celebrity"
8120,"biz&tech"
8121,"celebrity"
8122,"politician"
8123,"celebrity"
8124,"internetplatform"
8125,"biz&tech"
8126,"celebrity"
8127,"politician"
8128,"politician"
8129,"celebrity"
8130,"internetplatform"
8131,"politician"
8132,"celebrity"
8133,"internetplatform"
8134,"politician"
8135,"politician"
8136,"politician"
8137,"politician"
8138,"celebrity"
8139,"celebrity"
8140,"politician"
8141,"politician"
8142,"celebrity"
8143,"celebrity"
8144,"biz&tech"
8145,"biz&tech"
8146,"celebrity"
8147,"politician"
8148,"celebrity"
8149,"celebrity"
8150,"politician"
8151,"internetplatform"
8152,"celebrity"
8153,"celebrity"
8154,"celebrity"
8155,"celebrity"
8156,"politician"
8157,"politician"
8158,"internetplatform"
8159,"internetplatform"
8160,"internetplatform"
8161,"celebrity"
8162,"biz&tech"
8163,"politician"
8164,"celebrity"
8165,"celebrity"
